issue_id,source_table,record_id,field_name,issue_type,severity,issue_description
DQ-000857,orders,b4ef4b05fef13db5a94b0ccd497c521c,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000858,orders,5ae7a6fa175ab7b180b6c0142e5466e9,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000859,orders,5034308872e3b0e7c30ab14859feef53,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000860,orders,798738fb83403d78d10892ac46cf8065,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000861,orders,fbf352b18a26c6a86a53cca922facd25,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000862,orders,7e4ac7e51f277ac8bd918f82063b20d8,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000863,orders,736dca37c6d52d16556556bdd7d208ff,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000864,orders,f1ee3463a2c0ddd328a63ac9db6af746,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000865,orders,a68ce1686d536ca72bd2dadc4b8671e5,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000866,orders,b495ec18170fb28a3610c8d3ab464442,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000867,orders,9a85e7c1fbe3b6519b2f943527d21426,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000868,orders,15ec3d48383c58c0dc96cd66f8884630,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000869,orders,294bc47f2c556ebbec32a74c4811efd5,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000870,orders,232674aa2334edfdd9c2dbe346291712,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000871,orders,dd1341091b6a6b619079944b4aa45eb7,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000872,orders,410d704bdcbe2893fd5ad73fe8166f43,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000873,orders,33fe1cb532ac16a48902980e00c26da6,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000874,orders,b6d6730512437da0a234e99ea7885212,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000875,orders,df8c077268f7f3baaac0892eb3143642,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000876,orders,fa5dc4c3b8326a0da88dc49b20e0ed27,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000877,orders,0d3adebce4bebc1f80a7f36e9833f497,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000878,orders,995ecfdb2406d9b579cf84368f42e7a0,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000879,orders,930f7f40db5f938e56fbc1bdcd1bb28b,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000880,orders,f87f3a5e91df877dc36b65fb69ff2465,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000881,orders,9bc5c73ed95bec088ff04d924946fa45,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000882,orders,4a44e928d587e7cd7068ea354471c477,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000883,orders,b837d07aca063bfa379766bb6740fdf9,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000884,orders,e393acae9e64be5b2a7d48ef2ae87710,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000885,orders,4a0d049ee6c82b3348a21bb211c0a44d,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000886,orders,115b01b1f77f0e02812425b6f5cd8f2f,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000887,orders,0990477f1481cdf40c00d57bb13a1c9b,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000888,orders,842784b3b697f1dbb51781a20352709a,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000889,orders,2c9c2c96702997c879d75f927b76165e,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000890,orders,6c16d886be4fe03174a289a4ca70a775,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000891,orders,47bd649b812fd8ecc28320c466974088,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000892,orders,c02d29676287677de34ae218da13f8d1,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000893,orders,fcfe1ea18aae8ae4a08253fd4060a763,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000894,orders,44b4829b58167b697a69c8aa8eb64733,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000895,orders,1857e77a4bad8abb2db929f107430663,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000896,orders,b87fe28d8d70119601f63b7b131e7af0,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000897,orders,bb8edfe0742a6a0279b7dff848289568,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000898,orders,03d1edbd314ca7682ec0f3e67d3763e2,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000899,orders,00bca4adac549020c1273714d04d0208,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000900,orders,cdf36cd4632fe33085adec5cf3d6b306,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000901,orders,3ff25314bbe9dc1ec7c983499bdff8f2,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000902,orders,debc12ca3f03ddd2137fa497916c4590,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000903,orders,2e935fa1d39497aa0ec3f1107fbfb5b8,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000904,orders,a2621d414c9c28d85816bbc9f2e8980d,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000905,orders,02e723e8edb4a123d414f56cc9c4665e,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000906,orders,eaf0add60b176b64a692a1e382addea8,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000907,orders,85fc293d3e0bf416c547c15d991e096a,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000908,orders,aeffea2c78ec9b15d6cd7478c9072c07,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000909,orders,30945faa37e8264ea2815f7bf799adf0,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000910,orders,ec60e48662eb9eaf9ae685a3afa56518,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000911,orders,08ee9c1b1da47ffd2a7c7163aa134b16,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000912,orders,f5e0327c97a90df59977a815f6e4453c,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000913,orders,7aec7711c4f60453a59bf2f85d18187f,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000914,orders,5f20455f0e74de9eae30de410c811013,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000915,orders,db62e0a0d6c8476c079bda2174228551,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000916,orders,a229af912d66e534353b1fa59daef44b,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000917,orders,33a7b8ae888999afb219263e9a36fb77,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000918,orders,670e3b20191d3198a76069c8f9b12355,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000919,orders,ba2821b49c92e278db491d3e19fa0556,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
DQ-000920,orders,9abe82df39e950e1e0c1a5969e22571e,payment_order_variance,Payment Does Not Reconcile To Order Total,High,Payment total differs from item price plus freight total beyond tolerance.
